PropertyType,District,Mukim,SchemeName,TransactionDate,Tenure,ParcelArea,Unit,UnitLevel,TransactionPrice,PropertyType(strata),Sector,State
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,JAMNAH VIEW,Dec-23,Freehold,71,sq.m,3,1180000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PANTAI PANORAMA KONDO,Dec-23,Freehold,68,sq.m,3,330000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PALMYRA BANGSAR,Dec-23,Freehold,319,sq.m,3,4500000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PRISMA CHERAS,Jan-24,Freehold,101,sq.m,3,426000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,SRI DUTA I & II,Jan-24,Freehold,260,sq.m,3,1430000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,FABER HEIGHTS,Feb-24,Freehold,54,sq.m,3,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,SRI DUTA I & II,Feb-24,Freehold,260,sq.m,3,1430000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,SRI TTDI,Feb-24,Freehold,105,sq.m,3,483000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PANTAI PANORAMA KONDO,Apr-24,Freehold,112,sq.m,3,470000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,DESA DAMANSARA,Apr-24,Freehold,187,sq.m,3,1938000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,JAMNAH VIEW,May-24,Freehold,69,sq.m,3,1203000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,MENARA HARTAMAS,Jul-24,Freehold,129,sq.m,3,889000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PANDAN HEIGHTS(STRATA),Jul-24,Freehold,105,sq.m,3,330000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,KIARA PARK CONDO,Aug-24,Freehold,151,sq.m,3,1065000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,VISTA TASIK KONDO,Aug-24,Freehold,90,sq.m,3,390000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PANGSAPURI DESA TENAGA,Aug-24,Freehold,105,sq.m,3,530000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ONE MENERUNG,Sep-24,Freehold,295,sq.m,3,4100000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ONE MENERUNG,Sep-24,Freehold,295,sq.m,3,4100000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,DESA VILLA CONDO,Sep-24,Freehold,107,sq.m,3,500000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,CASA VISTA CONDO,Oct-24,Freehold,111,sq.m,3,650000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PRISMA PERDANA  APT,Nov-24,Freehold,76,sq.m,3,380000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,VISTA TASIK KONDO,Jan-25,Freehold,94,sq.m,3,455000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,FABER HEIGHTS,Feb-25,Freehold,79,sq.m,3,325000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ONE MENERUNG,Mar-25,Freehold,299,sq.m,3,4120000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,1 DESA RESIDENCE,Apr-25,Freehold,199,sq.m,3,1500000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PRISMA CHERAS,Apr-25,Freehold,66,sq.m,3,290000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,VANTAGE POINT (TAMAN DESA PETALING),Sep-22,Freehold,82.4,sq.m,3,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,SERINGIN RESIDENCES,Oct-22,Freehold,139,sq.m,3,900000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,DESA GEMBIRA,May-23,Freehold,119,sq.m,3,370000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,TMN SRI JATI APT,Sep-23,Freehold,115,sq.m,3,620000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,TMN SRI JATI APT,Sep-23,Freehold,115,sq.m,3,620000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,JALIL DAMAI APT,Oct-23,Freehold,104,sq.m,3,385000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,THE Z RESIDENCE,Nov-23,Freehold,115,sq.m,3,720000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,PUNCAK BANYAN,Dec-23,Freehold,75,sq.m,3,330000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,GREEN AVENUE KONDOMINIUM,Jan-24,Freehold,100,sq.m,3,480000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,PANGSAPURI BUKIT AWAN SARI,Jan-24,Freehold,105,sq.m,3,365000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,BUKIT GEMBIRA,Apr-24,Freehold,86,sq.m,3,350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,GREEN PARK,Apr-24,Freehold,121,sq.m,3,390000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,KM 1 BUKIT JALIL,May-24,Freehold,124,sq.m,3,730000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,GREEN AVENUE KONDOMINIUM,Jun-24,Freehold,100,sq.m,3,445000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,JALIL DAMAI APT,Jul-24,Freehold,88,sq.m,3,480000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,SERINGIN RESIDENCES,Aug-24,Freehold,139,sq.m,3,940000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,FERN LODGE,Aug-24,Freehold,156,sq.m,3,650000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,BUKIT OUG,Aug-24,Freehold,113.5,sq.m,3,355000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,GREENFIELD APARTMENT,Aug-24,Freehold,92,sq.m,3,415000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,SUTERA MAYA,Aug-24,Freehold,123,sq.m,3,550000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,ARENA GREEN,Sep-24,Freehold,68,sq.m,3,245000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,GREENFIELD APARTMENT,Sep-24,Freehold,104,sq.m,3,440000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,GREENFIELD APARTMENT,Sep-24,Freehold,104,sq.m,3,430000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,BUKIT GEMBIRA,Sep-24,Freehold,86,sq.m,3,368000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,FORTUNA COURT,Nov-24,Freehold,94,sq.m,3,355000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,ARENA GREEN,Apr-25,Freehold,82,sq.m,3,400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,ARENA GREEN,Apr-25,Freehold,68,sq.m,3,245000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,PLATINUM HILL CONDO PV5,Dec-21,Freehold,118,sq.m,3,475000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,SRI AYU CONDO,Dec-21,Freehold,109,sq.m,3,500000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,KENARI APT,Dec-21,Freehold,76,sq.m,3,310000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,PUTRA VILLA  KONDOMINIUM,Jan-22,Freehold,99,sq.m,3,500000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,MAHSURI APARTMENT,Mar-22,Freehold,71.9,sq.m,3,365000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,RAMPAI COURT,Mar-22,Freehold,55,sq.m,3,250000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,SETAPAK RIA,Mar-22,Freehold,96,sq.m,3,320000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,TMN TERATAI MEWAH,Apr-22,Freehold,86,sq.m,3,360000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,KENARI APT,Apr-22,Freehold,76,sq.m,3,367000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,VILLA WANGSAMAS CONDO,Jun-22,Freehold,118,sq.m,3,390000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,DESA VIEW TOWER,Jun-22,Freehold,83.19,sq.m,3,310000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,PLATINUM HILL CONDO PV6,Jul-22,Freehold,124,sq.m,3,420000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,MAHSURI APARTMENT,Aug-22,Freehold,73.3,sq.m,3,400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,SETAPAK RIA,Aug-22,Freehold,108,sq.m,3,350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,PLATINUM HILL CONDO PV5,Sep-22,Freehold,118,sq.m,3,395000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,PUTERI APARTMENT,Sep-22,Freehold,134.9,sq.m,3,600000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,TMN TERATAI MEWAH,Nov-22,Freehold,107,sq.m,3,450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,IDAMAN PUTRA,Jan-23,Freehold,124,sq.m,3,365000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,MAHSURI APARTMENT,Jan-23,Freehold,73.3,sq.m,3,380000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,TMN TERATAI MEWAH,Jan-23,Freehold,86,sq.m,3,380000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,SRI SUAJAYA KONDO,Feb-23,Freehold,140,sq.m,3,480000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,VILLA  ANGKASA,Mar-23,Freehold,73,sq.m,3,290000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,MUTIARA SENTUL CONDOMINIUM,Apr-23,Freehold,87,sq.m,3,330000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,KENARI APT,Apr-23,Freehold,76,sq.m,3,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,LA VILLAS,Apr-23,Freehold,93,sq.m,3,350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,RAMPAI COURT,Apr-23,Freehold,55,sq.m,3,235000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,SENTUL PARK,May-23,Freehold,53,sq.m,3,200000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,PLATINUM HILL CONDO PV3,Jun-23,Freehold,118,sq.m,3,450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,LA VILLAS,Jun-23,Freehold,93,sq.m,3,350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,LANGKAWI APERTMENT,Jul-23,Freehold,86,sq.m,3,275000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,SENTUL POINT SUITE APARTMENTS,Sep-23,Freehold,94,sq.m,3,407000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,PLATINUM HILL CONDO PV5,Sep-23,Freehold,118,sq.m,3,450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,PLATINUM HILL CONDO PV6,Sep-23,Freehold,124,sq.m,3,450000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,TMN TERATAI MEWAH,Sep-23,Freehold,107,sq.m,3,500000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,INTAN APARTMENT,Oct-23,Freehold,90.8,sq.m,3,400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,VILLA WANGSAMAS CONDO,Nov-23,Freehold,118,sq.m,3,490000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,KENARI APT,Dec-23,Freehold,76,sq.m,3,350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,RAMPAI COURT,Jan-24,Freehold,55,sq.m,3,385000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,TMN TERATAI MEWAH,Jan-24,Freehold,86,sq.m,3,400000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,VILLA WANGSAMAS CONDO,Feb-24,Freehold,118,sq.m,3,430000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,VILLA WANGSAMAS CONDO,Feb-24,Freehold,118,sq.m,3,485000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,SRI SUAJAYA KONDO,Mar-24,Freehold,111,sq.m,3,310000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,WANGSA METROVIEW,May-24,Freehold,107,sq.m,3,380000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,PELANGI CONDO,Jun-24,Freehold,111,sq.m,3,375000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,VILLA WANGSAMAS CONDO,Jun-24,Freehold,118,sq.m,3,500000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,TMN SETIAWANGSA,Jul-24,Freehold,90.7,sq.m,3,350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,KENARI APT,Sep-24,Freehold,76,sq.m,3,350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,LANGKAWI APERTMENT,Sep-24,Freehold,86,sq.m,3,333000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,TAMAN MELATI UTAMA CONDO,Oct-24,Freehold,118,sq.m,3,480000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,INTAN APARTMENT,Oct-24,Freehold,90.7,sq.m,3,390000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,KENARI APT,Nov-24,Freehold,76,sq.m,3,330000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,WANGSA METROVIEW,Feb-25,Freehold,107,sq.m,3,500000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,TMN TERATAI MEWAH,Feb-25,Freehold,103,sq.m,3,370000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI SETIA SKY SEPUTEH,Sep-22,Freehold,248,sq.m,30,3444000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI SETIA SKY SEPUTEH,Sep-22,Freehold,266,sq.m,30,3189000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,SUASANA SENTRAL,Oct-23,Freehold,260,sq.m,30,1900000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI SETIA SKY SEPUTEH,Dec-23,Freehold,217,sq.m,30,3100000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE ORION,Jan-24,Freehold,121,sq.m,30,625000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE BINJAI ON THE PARK,Apr-24,Freehold,209,sq.m,30,3500000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI SETIA SKY SEPUTEH,Jul-24,Freehold,217,sq.m,30,3112000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI SETIA SKY SEPUTEH,Aug-24,Freehold,217,sq.m,30,3192000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE FENNEL @ SENTUL EAST,Sep-24,Freehold,138.3,sq.m,30,1000000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI STAR,Oct-24,Freehold,86,sq.m,30,1780000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI STAR,Oct-24,Freehold,86,sq.m,30,1780000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI STAR,Feb-25,Freehold,58,sq.m,30,1013000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI HERZ,Sep-23,Freehold,112.97,sq.m,30,560000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SUNWAY MONT RESIDENCES,Oct-23,Freehold,154,sq.m,30,1285000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SENI MONT KIARA,Dec-23,Freehold,345,sq.m,30,2750000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI 22 MONT KIARA,Jan-24,Freehold,188,sq.m,30,2200000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SRI PUTRAMAS II,Feb-24,Freehold,118,sq.m,30,550000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,10 MON'T KIARA,Mar-24,Freehold,337.4,sq.m,30,3800000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI DUTA KIARA,Mar-24,Freehold,125,sq.m,30,1310000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,MONT KIARA BANYAN,Apr-24,Freehold,188.4,sq.m,30,1078000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,28 MONT KIARA,Apr-24,Freehold,279,sq.m,30,2250000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,CASA KIARA II,Apr-24,Freehold,127,sq.m,30,1200000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE WESTSIDE THREE (DESA PARKCITY),May-24,Freehold,116,sq.m,30,1435000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SRI PUTRAMAS II,May-24,Freehold,129,sq.m,30,480000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SENI MONT KIARA,Jun-24,Freehold,345,sq.m,30,3380000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE NORTHSHORE GARDENS (DESA PARKCITY),Jun-24,Freehold,228,sq.m,30,2500000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,MON'T KIARA PALMA,Jul-24,Freehold,112,sq.m,30,830000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI ASTREA MONT KIARA,Jul-24,Freehold,127,sq.m,30,1180000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,KIARA VILLE,Aug-24,Freehold,389,sq.m,30,2300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,KIARA VILLE,Aug-24,Freehold,469,sq.m,30,3700000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SRI PUTRAMAS II,Aug-24,Freehold,107,sq.m,30,850000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,28 MONT KIARA,Jan-25,Freehold,236,sq.m,30,1980000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,28 MONT KIARA,Apr-25,Freehold,236,sq.m,30,2150000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,MONT KIARA BANYAN,May-25,Freehold,247,sq.m,30,1715000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,DESA KIARA,May-24,Freehold,116.77,sq.m,30,550000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,THE RIYANG (HAPPY GARDEN),Aug-23,Freehold,137,sq.m,30,1000000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,SENTUL POINT SUITE APARTMENTS,Jan-21,Freehold,69,sq.m,30,372000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,M CENTURA,Jan-21,Freehold,79,sq.m,30,548000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,THE VEO,Jul-21,Freehold,338,sq.m,30,2840000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,SENTUL POINT SUITE APARTMENTS,Oct-21,Freehold,69,sq.m,30,357000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,PLATINUM HILL CONDO PV2,Nov-21,Freehold,123,sq.m,30,490000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,M CENTURA,Jan-22,Freehold,79,sq.m,30,537000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,PLATINUM HILL CONDO PV2,Aug-23,Freehold,245,sq.m,30,1000000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,RESIDENSI VISTA HARMONI,Jan-25,Freehold,111,sq.m,30,701000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,ONE COCHRANE RESIDENCES,Feb-23,Freehold,98,sq.m,31,1100000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE PEARL,Dec-23,Freehold,287,sq.m,31,1800000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE BINJAI ON THE PARK,May-24,Freehold,337,sq.m,31,8000000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI STAR,May-24,Freehold,126,sq.m,31,2800000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,VERTICAS RESIDENSI,Aug-24,Freehold,225,sq.m,31,1900000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,VERTICAS RESIDENSI,Dec-24,Freehold,132,sq.m,31,1050000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE BINJAI ON THE PARK,Jan-25,Freehold,337,sq.m,31,7300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,TINGGIAN TITIWANGSA @ THE REACH,Jan-25,Freehold,263,sq.m,31,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,11 MONT KIARA,Oct-23,Freehold,307,sq.m,31,2700000,Strata,Residential,WP Kuala Lumpur
